y_prob_dupl	y_gt
0.99968772411866491	1
0.99999978837955228	1
0.050043967166885146	0
0.13675671790254398	0
0.99757129592248039	1
0.99826924034627862	1
0.99992501146574986	1
0.00036132488165196216	0
0.96060359562764974	1
0.82122754016572697	1
0.0067692171932184908	0
0.95381751693722727	1
0.9972074763780433	1
0.51081143950943764	1
0.057553748784687359	0
0.44264673565338852	0
0.4943011669622574	0
0.94789917487255482	1
0.97896463381805177	1
0.00014051690937640204	0
0.17680693344969242	0
0.024658394098021001	0
0.99980342040190873	1
0.99677067280971843	1
0.027498365396631811	0
0.97071955724243408	1
0.84990354077002284	1
0.019701306457936857	0
0.93826902363220166	0
0.99781826372339688	1
0.99936922318333987	1
0.00023600862623644894	0
0.99999562619719673	1
0.0064115779201416841	0
0.99197022156332149	1
0.99364484989056046	1
0.99210551171471106	1
0.99999966101073368	1
0.35286422212097845	0
0.99937757274429062	1
0.99599065873493853	1
0.99252617844687119	1
0.99707330821193141	1
0.99999978905506015	1
0.99997976787376475	1
0.0066202438466058111	0
0.99998205823019182	1
0.00072640152048832865	0
0.99997684352821925	1
0.99999999999780331	1
0.025660538895184774	0
0.99998877090457694	1
0.082645208323152239	0
0.00019889341663959143	0
0.046428935815701101	0
0.99598676181955492	1
0.19118515068681113	0
0.00044035360319664838	0
0.0086822755905390098	0
0.00039160859443089366	0
0.0017458925393323927	0
0.0099196255675411196	0
0.0034712290590102001	0
0.0036783322015781551	0
0.99894979892630009	1
0.0063771212797562194	0
4.3148136984598341e-05	0
0.93178992511271963	1
0.96901382071920539	1
0.66242841053941548	0
0.16463032330285129	1
0.27693663150172598	0
0.2058796670379526	0
0.94946351002532703	1
0.0099550945463049087	0
0.97038768205524639	1
0.99939150664166121	1
0.00026015791694553579	0
0.99886244774100508	1
0.9976982693089268	1
0.57428493884794574	1
0.9999999999903868	1
0.00054618412548135308	0
0.96306348874473258	1
0.99988307044737534	1
0.012669082888882134	0
0.99988313625267833	1
0.029595741719984071	0
0.0097184523476901603	0
0.99999978121478261	1
0.99963975060581256	1
0.27903007070487484	1
0.0043686453341894201	0
0.11324896219185886	1
0.00011464729884730068	0
0.49513684472640512	0
0.88976542401834391	1
0.99997818132856586	1
2.8092986305098254e-05	0
0.99997352519756189	1
0.020982469023252889	0
2.0255963224642275e-05	0
0.99999607063600637	1
0.52148842062786382	1
0.083954544033322379	0
0.0017718503339353008	0
0.99999999878982448	1
0.99701905394735069	1
0.96377611144101838	1
0.016838244538579912	0
0.99993683347557982	1
0.99999839659578516	1
0.39058469209881674	1
0.95638643346744667	1
0.7819391454090846	0
0.99997845077606573	1
0.027244387448361378	0
0.00029635932509951306	0
0.64907881305024473	1
0.69633934846067158	1
0.43254706621005523	1
0.59308156383009514	1
0.00041292967076582009	0
0.99975452723588387	1
8.8075958769294994e-05	0
0.00026683031832107221	0
0.9992397543626812	1
0.98786621721004431	1
0.038384396035998268	0
0.26637763990957586	0
0.99909667644994093	1
0.030282986666799704	0
0.16233275234895947	0
0.092180226723765732	1
0.0068357992058760393	0
0.185079918919516	0
0.05036245167340006	0
0.93958630325030135	1
0.99995762256060006	1
0.17020979479474327	0
0.99976902194950334	1
0.37659087789299828	0
0.039844126775588656	0
0.9480582616402391	1
0.99122438627065657	1
0.013123234553579846	0
0.19411227498740261	0
0.023164379133193753	0
4.9640881009110201e-05	0
0.0044840091545582834	0
0.99039522808521052	1
0.99988362883287485	1
0.005323314665514031	0
0.99995639990260743	1
0.9999999949653775	1
0.99676051070356764	1
0.93546454359720732	1
0.00040191983457585524	0
0.99999989094001951	1
0.98993142768817333	1
0.62241747831699612	1
0.9999954400306339	1
0.02148157704249953	0
0.0026372719866714417	0
0.9999527260017228	1
0.9822930584140056	1
0.00026458073381388774	0
0.69835531756701275	1
0.00047368156650087447	0
0.99958682439764401	1
0.1320566044776359	0
0.10128868862105926	0
0.9999999999999527	1
0.99999998885755004	1
0.43603257627720771	1
0.99830359722271378	1
0.97685341430095285	1
0.031834979965707708	0
0.048827775576178525	0
0.9803812609930237	1
0.0010375509119839761	0
0.38256457178621384	1
0.00016103776840957924	0
0.96387949633379122	1
0.9986417874720267	1
0.99926652740230149	1
7.7588291791136355e-05	0
0.88734874057165603	1
0.96489852400050991	1
0.00022910413420853073	0
0.9969273310490876	1
0.03694472111368844	0
0.99947427434188019	1
0.057525085105572547	0
0.86920522353320484	1
0.99874516580601846	1
0.7841285319737632	1
0.029403085212457158	0
0.56370291000253525	1
0.13173632536100413	0
0.0052770465911009578	0
0.00042386381725124901	0
0.9882552459569488	1
0.99963423901124526	1
0.99989443952129997	1
0.039952428273931841	0
0.96166035287910823	0
0.00017233443600502967	0
0.9999999996082316	1
0.026857605263455684	0
0.017569485991439534	0
0.004151283490478508	0
0.93129228922468865	1
0.111589935127477	0
0.0072335950258043758	0
0.89914995286228994	1
0.00021797992104526434	0
0.94235766790756137	1
0.99715727995586867	1
0.012332069954730218	0
0.048385546451556467	0
0.99994888259397219	1
0.00036031021083634553	0
0.99891479982414644	1
0.00029186080989164866	0
0.00043464484596849532	0
0.99999281605130841	1
0.09638809142095528	0
0.010424326008711479	0
0.91646930606738619	1
0.0025373397058033619	0
0.00035492304507064458	0
0.016252129154636204	0
0.99261426386483076	1
0.15830331868719755	0
0.012208885236301351	0
0.0014743325653863752	0
0.00030665372848116042	0
0.99872791164021613	1
0.99776208550151702	1
0.037405534657213482	0
0.99979443786319921	1
0.20319180145533292	1
0.99894130111224055	1
0.99948279043039734	1
0.9963178103129634	1
0.04724176419177669	0
0.10856882526490065	0
0.99999559964815399	1
0.99999999961122477	1
0.0011554304379763252	0
0.00076252985635984964	0
0.99971397066178835	1
0.99994829814632635	1
0.0019301596917407399	0
0.022033762816939025	0
0.059662207573134826	0
0.2856952452553469	0
0.0057549614121618744	0
0.066985999629459267	0
0.069042562180078065	0
0.21059822999609037	0
0.99954687792580599	1
0.99999992169111629	1
0.0006222957000657838	0
0.00014511554334593131	0
0.78841520536830756	1
0.99999239362466319	1
0.99999254113926583	1
0.99932526604042604	1
0.018611404506488884	0
0.00025398737843052358	0
0.147055056581119	0
0.057488117211270992	0
0.99892371798916579	1
0.9973634488903419	1
0.98992995365628034	1
0.0016631100484642686	0
0.9997195069228757	1
0.99969892905098434	1
0.99859922588643968	1
0.0022303981501091389	0
0.022863980116648166	0
0.7428999090204238	1
0.99850945017854709	1
0.0006583731604966151	0
0.0001451504818732623	0
0.6467066655258944	1
0.81528003096383084	1
0.99999999952366325	1
0.99999588368496017	1
0.99632983277755827	1
0.39908733598087742	1
0.0016505998536060548	0
0.020969461137212996	0
0.99935140970622061	1
0.9999078269807774	1
0.9982648189908726	1
0.018859679332923027	0
0.15485621886594578	0
0.99990705865940532	1
0.97664691814495241	1
0.99955959271719286	1
0.9972764945514303	1
0.00150110850332897	0
0.98503841367922107	1
0.4141636454289877	1
0.99999956902939824	1
0.59630466574375141	0
0.73008939002530948	0
0.00057585274382642392	0
0.00092337780201579781	0
0.10562795914795622	0
0.13315866914823124	0
0.060179070704021259	0
0.0017139628424432806	0
0.067038267138763361	0
0.99996294143730668	1
0.12277387187994845	0
0.00072431136403969146	0
0.99923814559392121	1
1.5741759682392677e-05	0
0.85394290498087111	0
0.95376836258964814	1
0.99998728580809781	1
0.094231896754122427	0
0.0049345925067083782	0
0.99999998884695629	1
0.97471400602885239	1
0.00054188353680760558	0
0.00070067834882172957	0
0.00028827208097515953	0
0.99999998730237671	1
0.65132786537314669	0
0.1934131566493672	0
0.99998154064652567	1
0.99965898921211438	1
0.0012321894705994217	0
0.00023177552567936886	0
0.9999754678060383	1
0.14197359907273699	0
0.8926930479363947	0
0.99993603718892121	1
0.99357406920515512	1
0.0018710178470246984	0
0.99277205356364073	1
5.0919997359669948e-05	0
0.95493192435898755	1
0.32623853496155464	0
0.00077830465214226235	0
0.99966241245743592	1
0.045234599663582356	0
0.025174993001536923	0
0.99999999999995803	1
0.99999668531418817	1
0.99943386099987686	1
0.96023134256792098	0
0.0083453262920024605	0
0.0036729368454674772	0
0.054621113935902639	0
0.99090841230177551	1
0.39290685421285726	0
0.99996037055413245	1
0.0076307144546933214	0
0.0072513825055104154	0
0.99680600020001953	1
0.98863648489236922	1
0.99785300230906271	1
0.99998413482247306	1
0.25882025961051397	0
0.00039497015946217396	0
0.0043742975626057043	0
0.98518239622972514	1
0.0023921083873710285	0
0.9980722427351173	1
0.00072260690455186189	0
0.813387561147765	1
0.0012367592405813992	0
0.99989602773505937	1
5.0015758815473524e-05	0
0.39498421392977218	1
0.0047075265829007156	0
0.95920087292935907	1
0.99999576919921085	1
0.98806806475045239	1
0.0022165003062730028	0
0.00065737780252395029	0
0.60725922764142726	0
0.99947093683593469	1
0.01061217582283638	0
0.99999929772713037	1
0.99999965902290888	1
0.99999209576995107	1
0.79866706884657757	1
0.99998323327707361	1
0.073876135132432394	0
0.065720898243422296	0
0.99596895467373803	1
0.10453256179498803	1
0.073989757657578356	0
0.050825369892571429	0
0.8245418647486995	1
0.84068667772872541	1
0.005582150367774358	0
0.52451225128824508	0
0.88115925611636747	1
0.96798267035571717	1
0.0038021514772123271	0
0.96759800809572183	1
0.99742784282365171	1
0.0002654612609620922	0
0.0048851375556619656	0
0.033425189931833035	0
0.99833243473052113	1
0.032602835028844833	0
0.11234136864081522	0
0.99993230447394554	1
0.72011791705379524	1
0.027805544043819352	0
0.96329694737013771	1
0.9996710678342825	1
0.45845292002733457	0
0.81271419012261525	1
0.99992541091667708	1
0.53801451302439252	0
0.00024565475631298483	0
0.00017298330180005053	0
0.34679145059237859	1
0.30992889444039662	1
0.009950864198962352	0
0.97311496843979461	1
0.0033410824161395742	0
3.3998534101622137e-05	0
0.14787319782801853	1
0.012266130811687275	0
0.097408526777201479	0
0.041487421590917013	0
0.91368581407504168	1
0.99999760673003613	1
0.9999999548280456	1
0.93855665186921022	1
0.085226356236252077	0
0.97090979285011259	1
0.0093282215946512165	0
0.0043507222526443165	0
0.27030705432794694	1
0.00089386789250007158	0
0.97962620800261468	1
0.53812250000318951	0
0.12725085773195186	0
0.2597110971041211	1
0.96597607415579534	1
0.011026841279013289	0
0.9898947048150416	1
0.0022393609187477837	1
0.95113173883156232	1
0.98837726867737008	1
0.018301288611963569	0
0.99933989459285533	1
0.0014342738252919017	0
0.98566406234500603	0
0.17436584294841875	0
0.0024418450378705641	0
0.99390171502293512	1
0.9895054098411239	1
0.79497256646685077	1
1.9651125573698892e-05	0
0.75136009415111482	1
0.00018680649062450874	0
0.0013016451659756424	0
0.99990981042466753	1
0.79389333385934557	1
0.99999224342616733	1
0.99931567042650626	1
0.0013736792574966367	0
0.008641852581581044	0
0.16820210139996791	0
0.99999999390215555	1
0.99719304124038488	1
0.99999999655815586	1
0.70613214391743273	1
8.7836586084418251e-05	0
9.935231347879588e-05	0
0.0083450322288717519	0
0.010480604259275397	0
0.73388509802733826	1
0.99873365372141432	1
0.99981502917478093	1
0.041454451744567973	0
0.96403038504751104	1
0.017617973752609227	0
0.34746275961477829	1
0.00041241394845928424	0
0.027324547265213647	0
0.81606763743458854	1
0.0010844614159282904	0
0.0050601441251209855	0
0.030697991443438825	0
0.0010330468074062065	0
0.035221665965682269	0
0.00073814967660776071	0
0.28910403726548178	1
0.92768194263574733	1
0.00089025322743562874	0
0.84737213038579939	1
0.082897401555757089	0
0.00024895661478173669	0
0.98319624710094711	1
0.36360965257605848	0
0.15097012388087436	0
0.0003548937163715207	0
0.99999999990590305	1
0.0024891201975318624	0
0.027431937264519875	0
0.053248909023938112	0
0.0030252476407787131	0
0.48065807547779421	1
0.98056884176079495	1
0.99354720233909444	1
0.0020062946940333096	0
0.97509317085422931	1
0.91480959540928175	1
0.084958037927007776	0
0.92566824363142475	0
0.00062282035412084371	0
0.0016566531063025673	0
0.095094967592244783	0
0.26337293660505334	0
0.98480307146935009	1
0.0014921274020967708	0
0.97422200489174282	1
0.045969317727781331	0
0.99977860516720662	1
0.99999539036867291	1
0.0026779902408207192	0
0.8320050319168294	0
0.26973124011075755	0
0.20158637036300797	0
0.80743512183816368	1
0.0084390686011967097	0
0.99994434822771139	1
0.073267466029504916	0
0.29095460059285055	1
0.99946213877808077	1
0.99823651215236298	1
0.9859339418964318	1
0.0015405195842103272	0
0.015633851997549769	0
0.36434155003181806	1
0.9048954799372263	1
0.997250046860505	1
0.9998294911590897	1
0.059675236520505284	0
0.0025767838224399183	0
0.99807713861114278	1
0.9670532529688326	1
0.99744698961645561	1
0.10849230749068879	0
0.018256931182799401	0
0.99986659349094964	1
0.99572473428212782	1
0.018444746403238871	0
0.12292538505483273	0
0.0013119751479485839	0
0.90842538624073532	1
0.99903122540669964	1
0.06863011649764679	0
0.010685936463706936	0
0.00093346972787142126	0
0.96857902075251368	1
0.57352457798324963	0
0.00065107989559593839	0
0.9987089229421845	1
0.99999999999746647	1
0.04329717162844593	0
0.97303007788704998	1
0.97693234146973562	1
0.34332630598705943	0
0.024133939213497251	0
0.78100323222219004	1
0.32087600033804192	0
0.99829962600710898	1
0.99998696155946187	1
0.040582896335061687	0
0.0066904745473573097	0
0.9997737612691856	1
0.059466556355061893	0
0.98751838680042903	1
0.99971557387406174	1
0.99906165351262688	1
0.99988954948986308	1
0.0010254052857402616	0
0.12850975014049054	0
0.00045965033473088573	0
0.00042305891535692988	0
0.0014870436877585627	0
0.54548656463668743	1
0.90661542520734628	1
0.99952250301873657	1
0.14454120799780032	0
1.4611410107308647e-05	0
0.99816781057878745	1
0.078647594954765851	0
0.13642883994994978	1
0.23913759650078006	1
0.98910059435620268	1
0.99999998931872225	1
0.92812267750120869	1
0.99661235711159202	1
0.99945118536862676	1
0.99998848696448106	1
0.99999897418855843	1
0.00047260878955181711	0
0.042982098223152972	0
0.00013663387975020643	0
0.96207672561673874	1
0.99946489593882826	1
0.00072489276649046841	0
0.049558577050867268	1
0.00069866475392531095	0
0.81856070420974525	1
0.00020402873064282863	0
0.1036796005820018	0
0.99999991021682766	1
8.2383226039139785e-05	0
0.99999569584779646	1
0.00087085105214894072	0
0.00010892470362982638	0
0.99410820475515382	1
0.022941187011885397	0
0.081078892428777111	0
0.99013325565342658	1
0.0003993343740475895	0
1.2797964465362103e-05	0
0.78283106466043906	1
0.068108560223205911	0
0.99993608475448781	1
0.99984965845284124	1
0.72169260930486356	0
0.9976474442677733	1
0.94832284075251805	1
0.010165454240147654	0
0.18850906965066616	0
0.99998659999416306	1
0.98262858707263168	0
0.99999825942551235	1
0.0038659386223767176	0
0.049701493437710048	0
0.00028625492148910209	0
0.99273131456812813	1
0.99774429604489889	1
0.99981323550094114	1
0.0059945123988928229	0
0.12197907562725237	0
0.99999999981485699	1
0.96035257921946748	1
0.99986382413698494	1
0.0049777853402728526	0
0.99999007532736695	1
0.99286588670785403	1
0.00049311496457192408	0
0.00093027161837473432	0
0.96098305316213728	1
2.6559120782493454e-05	0
0.99828588494914405	1
0.99968294262754509	1
0.99804662015089052	1
0.78998311105916319	1
0.99974442837498623	1
0.0090799055414416806	0
0.37821744192579421	1
0.98902634019196678	1
0.0018182081325453796	0
0.17696331586138386	0
0.11306588316047883	0
0.99999875451037767	1
0.020480471758765662	0
0.0001608417443985463	0
0.99996137000739715	1
0.060068438140442861	0
0.9525224305596186	1
0.22731697817363059	0
0.19620444761028652	0
0.00043894249000010234	0
0.043758172193936129	0
0.00089470294398494082	0
0.99999651433906944	1
0.99966556775219773	1
0.10270410736817831	1
0.0004286924502066796	0
0.1378404802455043	0
0.99999462746855095	1
0.005685368646410496	0
0.99999521962843929	1
0.999996773802726	1
0.027897158529730983	0
0.96993179753905334	1
0.98910996805547446	1
0.9996016792871748	1
0.99946948572598215	1
0.99903311559653685	1
0.80355219803011591	1
0.64729385937670059	1
0.99925049428280965	1
0.99998198313340991	1
0.99990335204355729	1
0.80274541280552081	1
0.99993727140564415	1
0.90889642232629109	1
0.14450805612619727	1
0.00017743123793119268	0
0.99951041780338856	1
0.0012624142341770264	0
0.00021110862896281534	0
0.98688192167399036	1
0.0044909422786775927	0
0.00035292225468889213	0
0.19247398722548367	0
0.9716675086239267	1
0.99981069462859251	1
0.043921538328000144	0
0.2872876104119767	0
0.00066827593766986663	0
0.9964229918284363	1
0.89668167370560048	1
0.021104187864170409	0
0.99852285259337725	1
0.74371329660717644	0
0.99999871386434613	1
0.014159608592169149	0
0.024112405232685846	0
0.065510496207407579	0
0.0032089400281798911	0
0.9784599862803729	1
0.00046213840963330396	0
0.014663302892570809	0
0.99945710807684285	1
4.5496033944601314e-05	0
0.015954950214220897	0
0.022808038545585493	0
0.98728975921384077	1
0.00085870982009826516	0
0.031529986967268622	0
0.014178409453636791	0
0.12917112429212013	1
0.057727875029020242	0
0.94330001679595821	1
0.031328380877539114	0
0.11309356561695355	0
0.0042108950870679597	0
0.99907331525178456	1
0.90363169606047433	1
0.53661900737711821	1
0.18223234658846657	0
0.98130020913776783	0
0.19258674692512515	0
0.062767848617252708	0
0.023139404286078767	0
0.9999752682093882	1
0.0059361586042826434	0
0.99538232992171072	1
0.98604504131435577	1
0.014648337481757475	0
0.99959825144115821	1
0.00072605983890189775	0
0.99999999720352784	1
0.99999812729451742	1
0.99998802243955764	1
0.98051243547146227	1
0.99999872777711218	1
0.99998912500420045	1
0.22821660834275811	0
0.0061788153799749888	0
0.99669180858586059	1
0.0014913026280727929	0
0.021647612840993601	0
0.0095824504041610529	0
0.97093843627803467	1
0.99902196818429123	1
0.89647322859878231	1
0.99989000086073865	1
0.056291655758556242	0
0.014099551610529934	0
0.2087609303552074	0
0.67422704568487068	1
0.97492981447676585	1
0.90157231166671814	1
0.95954359280461521	1
0.089151907752451673	0
0.88506242381671774	1
0.99999999999962963	1
0.030272210555355689	0
0.094373259103008464	0
0.90792755385689661	1
0.86128378565598596	1
0.15487584922205677	0
0.96265069852254459	0
0.95331270002005786	1
0.10498461601633392	0
0.3948413910783482	1
0.00034085793166268897	0
0.13598336066407868	0
0.99946597281915361	1
0.65331454775019115	0
0.99027039744698442	1
0.80015167640124885	1
0.81171615476643422	1
0.03439860058426121	0
0.99949820776848974	1
0.00033147067054457239	0
0.99820930854955114	1
0.95767785305450348	1
0.10643229696173781	0
0.0090642309680051478	0
0.99998187809925076	1
0.99851684636908056	1
0.95881087394636177	1
0.019400618166922075	0
1.8419839405421081e-05	0
0.99999602155915923	1
0.0084240019122884154	0
0.25509768200727451	0
0.12737449563359071	1
0.0088904927034644515	0
0.054707072572597847	0
0.99999566117539629	1
0.76676685252321097	1
0.22893339377288333	0
0.00017521402176084514	0
6.3340799272707088e-05	0
0.0016103758615370321	0
0.040778776576767824	0
0.12469894816500797	0
0.0002503632209168938	0
0.79693505276870436	1
0.12588073994381052	0
0.1017633518397689	0
0.015385314724160845	0
0.999634374288357	1
0.031080115400881896	0
0.99998345609735662	1
0.076720004227577673	1
0.59061426183019561	0
0.006072830371911012	0
0.012211913023188869	0
0.0023682136115787513	0
0.15664864302786113	1
0.014179586321334831	0
0.88724037737989536	1
0.1070632922107928	0
0.85892218839479351	1
0.99993755797160999	1
0.32924265964950311	0
0.044763579477715087	0
4.0153953105827694e-05	0
0.00097940669341541075	0
0.045425225743318101	0
0.99745473667852858	1
0.99997326379439133	1
0.20670023273525109	0
0.9999139457591405	1
0.00045731297291279956	0
0.99999097502056966	1
0.94560598862641077	1
0.99999747737070266	1
0.00046006737989160248	0
0.045277894934324103	0
0.046283282508201525	0
0.044010585278673665	0
0.99611214245374302	1
0.94627206463567293	1
0.98134932680999176	1
0.0040222763281205394	0
0.050703903380685547	0
0.99998836347702758	1
0.069484102022205799	0
0.99937464326356018	1
0.011414731147655207	0
0.00011038517279818432	0
0.0033341650419834142	0
0.042255698398035883	0
0.85281702094262901	1
0.98508919490182212	1
0.53565556046434193	0
0.013295486995913382	0
0.99912580879796697	1
0.99654407246072263	1
0.10653030112404946	0
0.037642400463608568	0
0.99990952574179404	1
0.99999999999999956	1
0.99944492963470477	1
0.4342677922895361	0
0.99999999958908314	1
2.1247471298873668e-05	0
0.0012444609478137855	0
0.99828047106628126	1
0.0015707312154169151	0
0.99912065957826035	1
0.00045388084287679151	0
0.99892254373423739	1
0.098713719423381321	0
0.0061868818267821262	0
0.00012294099516129084	0
0.26336472214710605	0
0.013711962702802928	0
0.00051714472912399478	0
0.089263409605284602	0
0.0037835090032854318	0
0.060453749155561551	0
0.99999614307152929	1
0.016654912764000451	0
0.010719679746592199	0
0.0015741689974063864	0
0.99791867183526717	1
0.92996903214513393	1
0.99999999982342458	1
0.99994156166491899	1
0.00029874203331564788	0
0.00024004500600898827	0
0.025661629679263612	0
0.010630630724889231	0
0.28377540749643843	0
0.81279878831033481	1
0.001607922361839053	0
0.99957199379582562	1
0.00018156689662576479	0
0.00044075818517667805	0
0.44635397342125682	0
0.76046449705242403	1
0.99999778727394129	1
0.99999738567214314	1
0.99970785319047561	1
0.99829856296790087	1
5.337168273363629e-05	0
0.0049524343434077982	0
0.37768632762105997	0
0.99653743596569266	1
0.93872662928038164	1
0.36763260003534842	1
0.99998702310144549	1
0.99968559443639371	1
0.96270453938622036	1
0.98527293939851635	1
0.99624486283885949	1
0.99929456700898822	1
0.15551907271886509	0
0.99999382351094268	1
0.23312505594654781	0
0.011856026235159887	0
0.99885717533331053	1
0.99999999955892083	1
0.99305576705210996	1
0.014802936554793132	0
0.54198994233431252	1
0.092283119393469212	1
0.033877249498555015	0
0.0047331494082545307	0
0.9978949843286129	1
0.00072718409604094003	0
0.99999910480331811	1
0.0083800607071289543	0
0.90175451405558837	1
0.99666271228250969	1
0.99944885563234709	1
0.1656698313583003	0
0.99953718175772688	1
0.99143217605095224	1
0.9999999998826512	1
0.0011724019387226272	0
0.72820151602315675	0
0.99287005132368122	1
9.405324856192655e-05	0
0.021974403620301591	0
0.012915339455440749	0
0.9999999999978606	1
0.00032848385710087608	0
0.0025497757704233148	0
0.99996487628157027	1
0.91956895699910657	1
0.60964041988342377	1
0.00066840185485086728	0
0.87038846413056103	1
0.99100209369403214	1
0.010027065358325633	0
0.98830617881974447	1
0.94474792181298428	1
0.99999765556654985	1
0.99561245602068671	1
0.99976997715836724	1
0.99879442538946794	1
0.99637720291435683	1
0.00015776132180359321	0
0.99849273597672761	1
0.00030706012155149403	0
0.99999757995581073	1
0.99991193913468068	1
0.9999995337416816	1
0.99999999999962008	1
0.99979360552984409	1
0.00081598299708428529	0
0.24724699524042393	0
0.0047719020222046042	0
0.99890684539408836	1
0.99999205331928687	1
0.95919367766825758	1
0.18501055513866571	0
0.99926241936250393	1
0.76362873689552024	1
0.062497654170268625	0
0.99999823726655601	1
0.99997787808955374	1
0.99998477563980315	1
0.0097533158297005897	0
0.9116495846917555	1
0.99971900838416783	1
0.00036841914315867468	0
0.27192513070658181	0
0.9999999721435987	1
0.10709594190370628	0
0.47162204756327558	0
0.65028330362952969	1
0.85638899379883437	0
0.037968208581532339	0
0.9999924401180611	1
0.75347282042428376	1
0.98975145332752335	1
0.30904546818403872	1
0.98156052881604361	1
0.99905704886306979	1
0.99926377458060778	1
0.99999720027254513	1
0.99999999256322103	1
0.0015834830470029435	0
0.99972870004235503	1
0.99981735564686713	1
0.12180473885566934	1
0.015375995352975553	0
0.00067717269631974327	0
0.89301043646413236	1
0.00011289478815266559	0
0.63119590434044881	0
0.057661215719828435	0
0.96563175548311264	1
0.88707700776444032	1
0.9836582792345242	1
0.00068379549335539805	0
0.98875400327077034	1
0.99977935373296822	1
0.89384533020332213	1
0.016371010296428821	0
0.0028697191392800209	0
0.0016276635688037531	0
0.99970727753506861	1
0.895345433943046	1
0.0065253576785674694	0
0.99152742638581381	1
0.28472875649971019	0
0.10621773500989141	0
0.99995706127014883	1
0.0036742027081868977	0
0.99969828947535655	1
0.00051313529288358984	0
0.018998893212714398	0
0.00075781660344441393	0
0.99999999648191107	1
0.007522770345527726	0
0.99698995415271563	1
0.99994779769369446	1
0.015193762490143876	0
0.04073268056231423	0
0.99988513812337032	1
0.92508977339259735	1
0.092471233304546208	0
0.64838383597312288	1
0.27199951843336656	0
0.99633549908459962	1
0.99999038660813111	1
0.0002838402108926621	0
0.10361239350475156	0
0.00037727825519632456	0
0.0085981968302731443	0
8.1370047023360779e-05	0
0.010986999088466346	0
0.9999844802398643	1
0.55808104263687563	1
0.99994885042848025	1
0.9999919173481171	1
0.99674227641104229	1
0.73083822009788424	1
0.99999991386110698	1
0.00029436471661931383	0
0.00011856104722815343	0
0.99335754383818109	1
0.98989573045950452	1
0.060615683747817943	0
0.91656180241319707	1
0.039927720485507856	0
0.99999999999416045	1
0.24023174167856015	0
0.019243245781009201	0
0.25122584998816394	0
0.99607810763836035	1
0.99999935673024754	1
0.050245022893535912	0
0.99999921751749044	1
0.99995829483971954	1
0.00037492831615768717	0
0.9591882960614716	1
0.21434676378836312	0
0.00037872454420324496	0
0.0075412480750304892	0
0.99991237969253277	1
0.36617696138726719	1
0.99999928450100073	1
0.021764499056646763	0
0.9999999800355075	1
0.0016082968084908183	0
0.083272931818396526	0
0.40029427206173973	1
0.99997540186248834	1
0.99876354282300572	1
0.00035958829736991183	0
7.3142405329452902e-05	0
0.9999990529918692	1
0.079534520579515086	0
0.81012740700092922	1
0.87710082969441172	1
0.98318690805093367	1
0.99988803419899064	1
0.99989854173848614	1
0.15798663141673513	0
0.49404652306813496	0
